Test_Number,Testing_Type,A/S,Test(META???),Location_Type,Test_Location,??,EMA#1,EMA#2,EMAW,EMAS,EMAP,WABL,WABLM,RAWL,RAWLM,KEN,RANGE,Value
4221,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,128X60M8F1,ABGW_LP_m22n,A5,B99,A1,A0,0,99,99,99,99,99,vddpe_1.0500V_vddce_1.0500V_dvdd_1.200V_100.00ns,(P),0
4222,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,4096X160M4F4,ABGR_LP_timing,A5,B99,A1,A0,0,99,99,99,99,99,vddpe_1.0500V_vddce_1.0500V_dvdd_1.200V_100.00ns,(P),0
4223,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,64X160M4F1,AB_HS_timing,A5,B99,A1,A0,0,99,99,99,99,99,vddpe_1.0500V_vddce_1.0500V_dvdd_1.200V_100.00ns,(P),0
4224,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,16X80M2F1,ABW_HS_m22n,A6,B99,A1,A0,0,99,99,99,99,99,vddpe_1.0500V_vddce_1.0500V_dvdd_1.200V_100.00ns,(P),0
4225,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,64X160M4F1,AB_HS_m22n,A6,B99,A1,A0,0,99,99,99,99,99,vddpe_1.0500V_vddce_1.0500V_dvdd_1.200V_100.00ns,(P),0
4226,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,64X128M4F1,AB_LP_m22n,A6,B99,A1,A0,0,99,99,99,99,99,vddpe_1.0500V_vddce_1.0500V_dvdd_1.200V_100.00ns,(P),0
4227,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,128X160M4F1,ABL_LP_m22n,A6,B99,A1,A0,0,99,99,99,99,99,vddpe_1.0500V_vddce_1.0500V_dvdd_1.200V_100.00ns,(P),0
4228,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,2048X4M4F2,A_HS_m22n,A6,B99,A1,A0,0,99,99,99,99,99,vddpe_1.0500V_vddce_1.0500V_dvdd_1.200V_100.00ns,(P),0
4229,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,4096X160M4F4,ABGR_HS_m22n,A6,B99,A1,A0,0,99,99,99,99,99,vddpe_1.0500V_vddce_1.0500V_dvdd_1.200V_100.00ns,(P),0
4230,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,4096X160M4F4,ABGR_LP_m22n,A6,B99,A1,A0,0,99,99,99,99,99,vddpe_1.0500V_vddce_1.0500V_dvdd_1.200V_100.00ns,(P),0
4231,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,128X40M8F1,AB_HS_m22n,A6,B99,A1,A0,0,99,99,99,99,99,vddpe_1.0500V_vddce_1.0500V_dvdd_1.200V_100.00ns,(P),0
4232,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,1024X72M8F2,AB_HS_m22n,A6,B99,A1,A0,0,99,99,99,99,99,vddpe_1.0500V_vddce_1.0500V_dvdd_1.200V_100.00ns,(P),0
4233,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,128X60M8F1,ABGW_LP_m22n,A6,B99,A1,A0,0,99,99,99,99,99,vddpe_1.0500V_vddce_1.0500V_dvdd_1.200V_100.00ns,(P),0
4234,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,4096X160M4F4,ABGR_LP_timing,A6,B99,A1,A0,0,99,99,99,99,99,vddpe_1.0500V_vddce_1.0500V_dvdd_1.200V_100.00ns,(P),0
4235,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,64X160M4F1,AB_HS_timing,A6,B99,A1,A0,0,99,99,99,99,99,vddpe_1.0500V_vddce_1.0500V_dvdd_1.200V_100.00ns,(P),0
4236,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,16X80M2F1,ABW_HS_m22n,A7,B99,A1,A0,0,99,99,99,99,99,vddpe_1.0500V_vddce_1.0500V_dvdd_1.200V_100.00ns,(P),0
4237,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,64X160M4F1,AB_HS_m22n,A7,B99,A1,A0,0,99,99,99,99,99,vddpe_1.0500V_vddce_1.0500V_dvdd_1.200V_100.00ns,(P),0
4238,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,64X128M4F1,AB_LP_m22n,A7,B99,A1,A0,0,99,99,99,99,99,vddpe_1.0500V_vddce_1.0500V_dvdd_1.200V_100.00ns,(P),0
4239,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,128X160M4F1,ABL_LP_m22n,A7,B99,A1,A0,0,99,99,99,99,99,vddpe_1.0500V_vddce_1.0500V_dvdd_1.200V_100.00ns,(P),0
4240,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,2048X4M4F2,A_HS_m22n,A7,B99,A1,A0,0,99,99,99,99,99,vddpe_1.0500V_vddce_1.0500V_dvdd_1.200V_100.00ns,(P),0
4241,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,4096X160M4F4,ABGR_HS_m22n,A7,B99,A1,A0,0,99,99,99,99,99,vddpe_1.0500V_vddce_1.0500V_dvdd_1.200V_100.00ns,(P),0
4242,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,4096X160M4F4,ABGR_LP_m22n,A7,B99,A1,A0,0,99,99,99,99,99,vddpe_1.0500V_vddce_1.0500V_dvdd_1.200V_100.00ns,(P),0
4243,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,128X40M8F1,AB_HS_m22n,A7,B99,A1,A0,0,99,99,99,99,99,vddpe_1.0500V_vddce_1.0500V_dvdd_1.200V_100.00ns,(P),0
4244,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,1024X72M8F2,AB_HS_m22n,A7,B99,A1,A0,0,99,99,99,99,99,vddpe_1.0500V_vddce_1.0500V_dvdd_1.200V_100.00ns,(P),0
4245,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,128X60M8F1,ABGW_LP_m22n,A7,B99,A1,A0,0,99,99,99,99,99,vddpe_1.0500V_vddce_1.0500V_dvdd_1.200V_100.00ns,(P),0
4246,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,4096X160M4F4,ABGR_LP_timing,A7,B99,A1,A0,0,99,99,99,99,99,vddpe_1.0500V_vddce_1.0500V_dvdd_1.200V_100.00ns,(P),0
4247,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,64X160M4F1,AB_HS_timing,A7,B99,A1,A0,0,99,99,99,99,99,vddpe_1.0500V_vddce_1.0500V_dvdd_1.200V_100.00ns,(P),0
4248,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,16X80M2F1,ABW_HS_m22n,A0,B99,A1,A0,0,99,99,99,99,99,vddpe_1.2000V_vddce_1.2000V_dvdd_1.200V_100.00ns,(P),0
4249,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,64X160M4F1,AB_HS_m22n,A0,B99,A1,A0,0,99,99,99,99,99,vddpe_1.2000V_vddce_1.2000V_dvdd_1.200V_100.00ns,(P),0
4250,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,64X128M4F1,AB_LP_m22n,A0,B99,A1,A0,0,99,99,99,99,99,vddpe_1.2000V_vddce_1.2000V_dvdd_1.200V_100.00ns,(P),0
4251,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,128X160M4F1,ABL_LP_m22n,A0,B99,A1,A0,0,99,99,99,99,99,vddpe_1.2000V_vddce_1.2000V_dvdd_1.200V_100.00ns,(P),0
4252,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,2048X4M4F2,A_HS_m22n,A0,B99,A1,A0,0,99,99,99,99,99,vddpe_1.2000V_vddce_1.2000V_dvdd_1.200V_100.00ns,(P),0
4253,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,4096X160M4F4,ABGR_HS_m22n,A0,B99,A1,A0,0,99,99,99,99,99,vddpe_1.2000V_vddce_1.2000V_dvdd_1.200V_100.00ns,(P),0
4254,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,4096X160M4F4,ABGR_LP_m22n,A0,B99,A1,A0,0,99,99,99,99,99,vddpe_1.2000V_vddce_1.2000V_dvdd_1.200V_100.00ns,(P),0
4255,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,128X40M8F1,AB_HS_m22n,A0,B99,A1,A0,0,99,99,99,99,99,vddpe_1.2000V_vddce_1.2000V_dvdd_1.200V_100.00ns,(P),0
4256,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,1024X72M8F2,AB_HS_m22n,A0,B99,A1,A0,0,99,99,99,99,99,vddpe_1.2000V_vddce_1.2000V_dvdd_1.200V_100.00ns,(P),0
4257,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,128X60M8F1,ABGW_LP_m22n,A0,B99,A1,A0,0,99,99,99,99,99,vddpe_1.2000V_vddce_1.2000V_dvdd_1.200V_100.00ns,(P),0
4258,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,4096X160M4F4,ABGR_LP_timing,A0,B99,A1,A0,0,99,99,99,99,99,vddpe_1.2000V_vddce_1.2000V_dvdd_1.200V_100.00ns,(P),0
4259,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,64X160M4F1,AB_HS_timing,A0,B99,A1,A0,0,99,99,99,99,99,vddpe_1.2000V_vddce_1.2000V_dvdd_1.200V_100.00ns,(P),0
4260,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,16X80M2F1,ABW_HS_m22n,A1,B99,A1,A0,0,99,99,99,99,99,vddpe_1.2000V_vddce_1.2000V_dvdd_1.200V_100.00ns,(P),0
4261,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,64X160M4F1,AB_HS_m22n,A1,B99,A1,A0,0,99,99,99,99,99,vddpe_1.2000V_vddce_1.2000V_dvdd_1.200V_100.00ns,(P),0
4262,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,64X128M4F1,AB_LP_m22n,A1,B99,A1,A0,0,99,99,99,99,99,vddpe_1.2000V_vddce_1.2000V_dvdd_1.200V_100.00ns,(P),0
4263,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,128X160M4F1,ABL_LP_m22n,A1,B99,A1,A0,0,99,99,99,99,99,vddpe_1.2000V_vddce_1.2000V_dvdd_1.200V_100.00ns,(P),0
4264,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,2048X4M4F2,A_HS_m22n,A1,B99,A1,A0,0,99,99,99,99,99,vddpe_1.2000V_vddce_1.2000V_dvdd_1.200V_100.00ns,(P),0
4265,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,4096X160M4F4,ABGR_HS_m22n,A1,B99,A1,A0,0,99,99,99,99,99,vddpe_1.2000V_vddce_1.2000V_dvdd_1.200V_100.00ns,(P),0
4266,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,4096X160M4F4,ABGR_LP_m22n,A1,B99,A1,A0,0,99,99,99,99,99,vddpe_1.2000V_vddce_1.2000V_dvdd_1.200V_100.00ns,(P),0
4267,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,128X40M8F1,AB_HS_m22n,A1,B99,A1,A0,0,99,99,99,99,99,vddpe_1.2000V_vddce_1.2000V_dvdd_1.200V_100.00ns,(P),0
4268,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,1024X72M8F2,AB_HS_m22n,A1,B99,A1,A0,0,99,99,99,99,99,vddpe_1.2000V_vddce_1.2000V_dvdd_1.200V_100.00ns,(P),0
4269,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,128X60M8F1,ABGW_LP_m22n,A1,B99,A1,A0,0,99,99,99,99,99,vddpe_1.2000V_vddce_1.2000V_dvdd_1.200V_100.00ns,(P),0
4270,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,4096X160M4F4,ABGR_LP_timing,A1,B99,A1,A0,0,99,99,99,99,99,vddpe_1.2000V_vddce_1.2000V_dvdd_1.200V_100.00ns,(P),0
4271,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,64X160M4F1,AB_HS_timing,A1,B99,A1,A0,0,99,99,99,99,99,vddpe_1.2000V_vddce_1.2000V_dvdd_1.200V_100.00ns,(P),0
4272,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,16X80M2F1,ABW_HS_m22n,A2,B99,A1,A0,0,99,99,99,99,99,vddpe_1.2000V_vddce_1.2000V_dvdd_1.200V_100.00ns,(P),0
4273,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,64X160M4F1,AB_HS_m22n,A2,B99,A1,A0,0,99,99,99,99,99,vddpe_1.2000V_vddce_1.2000V_dvdd_1.200V_100.00ns,(P),0
4274,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,64X128M4F1,AB_LP_m22n,A2,B99,A1,A0,0,99,99,99,99,99,vddpe_1.2000V_vddce_1.2000V_dvdd_1.200V_100.00ns,(P),0
4275,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,128X160M4F1,ABL_LP_m22n,A2,B99,A1,A0,0,99,99,99,99,99,vddpe_1.2000V_vddce_1.2000V_dvdd_1.200V_100.00ns,(P),0
4276,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,2048X4M4F2,A_HS_m22n,A2,B99,A1,A0,0,99,99,99,99,99,vddpe_1.2000V_vddce_1.2000V_dvdd_1.200V_100.00ns,(P),0
4277,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,4096X160M4F4,ABGR_HS_m22n,A2,B99,A1,A0,0,99,99,99,99,99,vddpe_1.2000V_vddce_1.2000V_dvdd_1.200V_100.00ns,(P),0
4278,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,4096X160M4F4,ABGR_LP_m22n,A2,B99,A1,A0,0,99,99,99,99,99,vddpe_1.2000V_vddce_1.2000V_dvdd_1.200V_100.00ns,(P),0
4279,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,128X40M8F1,AB_HS_m22n,A2,B99,A1,A0,0,99,99,99,99,99,vddpe_1.2000V_vddce_1.2000V_dvdd_1.200V_100.00ns,(P),0
4280,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,1024X72M8F2,AB_HS_m22n,A2,B99,A1,A0,0,99,99,99,99,99,vddpe_1.2000V_vddce_1.2000V_dvdd_1.200V_100.00ns,(P),0
4281,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,128X60M8F1,ABGW_LP_m22n,A2,B99,A1,A0,0,99,99,99,99,99,vddpe_1.2000V_vddce_1.2000V_dvdd_1.200V_100.00ns,(P),0
4282,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,4096X160M4F4,ABGR_LP_timing,A2,B99,A1,A0,0,99,99,99,99,99,vddpe_1.2000V_vddce_1.2000V_dvdd_1.200V_100.00ns,(P),0
4283,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,64X160M4F1,AB_HS_timing,A2,B99,A1,A0,0,99,99,99,99,99,vddpe_1.2000V_vddce_1.2000V_dvdd_1.200V_100.00ns,(P),0
4284,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,16X80M2F1,ABW_HS_m22n,A3,B99,A1,A0,0,99,99,99,99,99,vddpe_1.2000V_vddce_1.2000V_dvdd_1.200V_100.00ns,(P),0
4285,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,64X160M4F1,AB_HS_m22n,A3,B99,A1,A0,0,99,99,99,99,99,vddpe_1.2000V_vddce_1.2000V_dvdd_1.200V_100.00ns,(P),0
4286,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,64X128M4F1,AB_LP_m22n,A3,B99,A1,A0,0,99,99,99,99,99,vddpe_1.2000V_vddce_1.2000V_dvdd_1.200V_100.00ns,(P),0
4287,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,128X160M4F1,ABL_LP_m22n,A3,B99,A1,A0,0,99,99,99,99,99,vddpe_1.2000V_vddce_1.2000V_dvdd_1.200V_100.00ns,(P),0
4288,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,2048X4M4F2,A_HS_m22n,A3,B99,A1,A0,0,99,99,99,99,99,vddpe_1.2000V_vddce_1.2000V_dvdd_1.200V_100.00ns,(P),0
4289,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,4096X160M4F4,ABGR_HS_m22n,A3,B99,A1,A0,0,99,99,99,99,99,vddpe_1.2000V_vddce_1.2000V_dvdd_1.200V_100.00ns,(P),0
4290,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,4096X160M4F4,ABGR_LP_m22n,A3,B99,A1,A0,0,99,99,99,99,99,vddpe_1.2000V_vddce_1.2000V_dvdd_1.200V_100.00ns,(P),0
4291,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,128X40M8F1,AB_HS_m22n,A3,B99,A1,A0,0,99,99,99,99,99,vddpe_1.2000V_vddce_1.2000V_dvdd_1.200V_100.00ns,(P),0
4292,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,1024X72M8F2,AB_HS_m22n,A3,B99,A1,A0,0,99,99,99,99,99,vddpe_1.2000V_vddce_1.2000V_dvdd_1.200V_100.00ns,(P),0
4293,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,128X60M8F1,ABGW_LP_m22n,A3,B99,A1,A0,0,99,99,99,99,99,vddpe_1.2000V_vddce_1.2000V_dvdd_1.200V_100.00ns,(P),0
4294,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,4096X160M4F4,ABGR_LP_timing,A3,B99,A1,A0,0,99,99,99,99,99,vddpe_1.2000V_vddce_1.2000V_dvdd_1.200V_100.00ns,(P),0
4295,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,64X160M4F1,AB_HS_timing,A3,B99,A1,A0,0,99,99,99,99,99,vddpe_1.2000V_vddce_1.2000V_dvdd_1.200V_100.00ns,(P),0
4296,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,16X80M2F1,ABW_HS_m22n,A4,B99,A1,A0,0,99,99,99,99,99,vddpe_1.2000V_vddce_1.2000V_dvdd_1.200V_100.00ns,(P),0
4297,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,64X160M4F1,AB_HS_m22n,A4,B99,A1,A0,0,99,99,99,99,99,vddpe_1.2000V_vddce_1.2000V_dvdd_1.200V_100.00ns,(P),0
4298,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,64X128M4F1,AB_LP_m22n,A4,B99,A1,A0,0,99,99,99,99,99,vddpe_1.2000V_vddce_1.2000V_dvdd_1.200V_100.00ns,(P),0
4299,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,128X160M4F1,ABL_LP_m22n,A4,B99,A1,A0,0,99,99,99,99,99,vddpe_1.2000V_vddce_1.2000V_dvdd_1.200V_100.00ns,(P),0
4300,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,2048X4M4F2,A_HS_m22n,A4,B99,A1,A0,0,99,99,99,99,99,vddpe_1.2000V_vddce_1.2000V_dvdd_1.200V_100.00ns,(P),0
4301,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,4096X160M4F4,ABGR_HS_m22n,A4,B99,A1,A0,0,99,99,99,99,99,vddpe_1.2000V_vddce_1.2000V_dvdd_1.200V_100.00ns,(P),0
4302,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,4096X160M4F4,ABGR_LP_m22n,A4,B99,A1,A0,0,99,99,99,99,99,vddpe_1.2000V_vddce_1.2000V_dvdd_1.200V_100.00ns,(P),0
4303,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,128X40M8F1,AB_HS_m22n,A4,B99,A1,A0,0,99,99,99,99,99,vddpe_1.2000V_vddce_1.2000V_dvdd_1.200V_100.00ns,(P),0
4304,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,1024X72M8F2,AB_HS_m22n,A4,B99,A1,A0,0,99,99,99,99,99,vddpe_1.2000V_vddce_1.2000V_dvdd_1.200V_100.00ns,(P),0
4305,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,128X60M8F1,ABGW_LP_m22n,A4,B99,A1,A0,0,99,99,99,99,99,vddpe_1.2000V_vddce_1.2000V_dvdd_1.200V_100.00ns,(P),0
4306,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,4096X160M4F4,ABGR_LP_timing,A4,B99,A1,A0,0,99,99,99,99,99,vddpe_1.2000V_vddce_1.2000V_dvdd_1.200V_100.00ns,(P),0
4307,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,64X160M4F1,AB_HS_timing,A4,B99,A1,A0,0,99,99,99,99,99,vddpe_1.2000V_vddce_1.2000V_dvdd_1.200V_100.00ns,(P),0
4308,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,16X80M2F1,ABW_HS_m22n,A5,B99,A1,A0,0,99,99,99,99,99,vddpe_1.2000V_vddce_1.2000V_dvdd_1.200V_100.00ns,(P),0
4309,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,64X160M4F1,AB_HS_m22n,A5,B99,A1,A0,0,99,99,99,99,99,vddpe_1.2000V_vddce_1.2000V_dvdd_1.200V_100.00ns,(P),0
4310,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,64X128M4F1,AB_LP_m22n,A5,B99,A1,A0,0,99,99,99,99,99,vddpe_1.2000V_vddce_1.2000V_dvdd_1.200V_100.00ns,(P),0
4311,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,128X160M4F1,ABL_LP_m22n,A5,B99,A1,A0,0,99,99,99,99,99,vddpe_1.2000V_vddce_1.2000V_dvdd_1.200V_100.00ns,(P),0
4312,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,2048X4M4F2,A_HS_m22n,A5,B99,A1,A0,0,99,99,99,99,99,vddpe_1.2000V_vddce_1.2000V_dvdd_1.200V_100.00ns,(P),0
4313,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,4096X160M4F4,ABGR_HS_m22n,A5,B99,A1,A0,0,99,99,99,99,99,vddpe_1.2000V_vddce_1.2000V_dvdd_1.200V_100.00ns,(P),0
4314,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,4096X160M4F4,ABGR_LP_m22n,A5,B99,A1,A0,0,99,99,99,99,99,vddpe_1.2000V_vddce_1.2000V_dvdd_1.200V_100.00ns,(P),0
4315,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,128X40M8F1,AB_HS_m22n,A5,B99,A1,A0,0,99,99,99,99,99,vddpe_1.2000V_vddce_1.2000V_dvdd_1.200V_100.00ns,(P),0
4316,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,1024X72M8F2,AB_HS_m22n,A5,B99,A1,A0,0,99,99,99,99,99,vddpe_1.2000V_vddce_1.2000V_dvdd_1.200V_100.00ns,(P),0
4317,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,128X60M8F1,ABGW_LP_m22n,A5,B99,A1,A0,0,99,99,99,99,99,vddpe_1.2000V_vddce_1.2000V_dvdd_1.200V_100.00ns,(P),0
4318,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,4096X160M4F4,ABGR_LP_timing,A5,B99,A1,A0,0,99,99,99,99,99,vddpe_1.2000V_vddce_1.2000V_dvdd_1.200V_100.00ns,(P),0
4319,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,64X160M4F1,AB_HS_timing,A5,B99,A1,A0,0,99,99,99,99,99,vddpe_1.2000V_vddce_1.2000V_dvdd_1.200V_100.00ns,(P),0
4320,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,16X80M2F1,ABW_HS_m22n,A6,B99,A1,A0,0,99,99,99,99,99,vddpe_1.2000V_vddce_1.2000V_dvdd_1.200V_100.00ns,(P),0
4321,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,64X160M4F1,AB_HS_m22n,A6,B99,A1,A0,0,99,99,99,99,99,vddpe_1.2000V_vddce_1.2000V_dvdd_1.200V_100.00ns,(P),0
4322,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,64X128M4F1,AB_LP_m22n,A6,B99,A1,A0,0,99,99,99,99,99,vddpe_1.2000V_vddce_1.2000V_dvdd_1.200V_100.00ns,(P),0
4323,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,128X160M4F1,ABL_LP_m22n,A6,B99,A1,A0,0,99,99,99,99,99,vddpe_1.2000V_vddce_1.2000V_dvdd_1.200V_100.00ns,(P),0
4324,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,2048X4M4F2,A_HS_m22n,A6,B99,A1,A0,0,99,99,99,99,99,vddpe_1.2000V_vddce_1.2000V_dvdd_1.200V_100.00ns,(P),0
4325,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,4096X160M4F4,ABGR_HS_m22n,A6,B99,A1,A0,0,99,99,99,99,99,vddpe_1.2000V_vddce_1.2000V_dvdd_1.200V_100.00ns,(P),0
4326,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,4096X160M4F4,ABGR_LP_m22n,A6,B99,A1,A0,0,99,99,99,99,99,vddpe_1.2000V_vddce_1.2000V_dvdd_1.200V_100.00ns,(P),0
4327,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,128X40M8F1,AB_HS_m22n,A6,B99,A1,A0,0,99,99,99,99,99,vddpe_1.2000V_vddce_1.2000V_dvdd_1.200V_100.00ns,(P),0
4328,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,1024X72M8F2,AB_HS_m22n,A6,B99,A1,A0,0,99,99,99,99,99,vddpe_1.2000V_vddce_1.2000V_dvdd_1.200V_100.00ns,(P),0
4329,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,128X60M8F1,ABGW_LP_m22n,A6,B99,A1,A0,0,99,99,99,99,99,vddpe_1.2000V_vddce_1.2000V_dvdd_1.200V_100.00ns,(P),0
4330,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,4096X160M4F4,ABGR_LP_timing,A6,B99,A1,A0,0,99,99,99,99,99,vddpe_1.2000V_vddce_1.2000V_dvdd_1.200V_100.00ns,(P),0
4331,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,64X160M4F1,AB_HS_timing,A6,B99,A1,A0,0,99,99,99,99,99,vddpe_1.2000V_vddce_1.2000V_dvdd_1.200V_100.00ns,(P),0
4332,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,16X80M2F1,ABW_HS_m22n,A7,B99,A1,A0,0,99,99,99,99,99,vddpe_1.2000V_vddce_1.2000V_dvdd_1.200V_100.00ns,(P),0
4333,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,64X160M4F1,AB_HS_m22n,A7,B99,A1,A0,0,99,99,99,99,99,vddpe_1.2000V_vddce_1.2000V_dvdd_1.200V_100.00ns,(P),0
4334,tb_mem_yd_ckb,Stnd_R,func_vec,RA2PUHD,64X128M4F1,AB_LP_m22n,A7,B99,A1,A0,0,99,99,99,99,99,vddpe_1.2000V_vddce_1.2000V_dvdd_1.200V_100.00ns,(P),0
